email_id,intent,subject,body,sender_name,sender_email,sender_company,gt_amount,gt_currency,gt_doc_number,gt_date,mentions_amount,mentions_currency,mentions_doc_number,mentions_date
EMAIL-0057,quote_offer,RE: Request for Quotation – QT-2024-19595,"Dear Procurement Team,

Further to our recent discussion, I am sending you our quotation ref. QT-2024-19595 covering replacement parts for production line B.

The total comes to 27,620.00 RON. This offer remains valid through November 23, 2024. Delivery terms and conditions are outlined in the attached document.

Looking forward to your feedback.

Regards,
Fatima Al-Rashid
Keystone Fasteners Inc.",Fatima Al-Rashid,f.alrashid@keystonefastenersinc.com,Keystone Fasteners Inc.,27620.0,RON,QT-2024-19595,2024-11-23,True,True,True,True
EMAIL-0023,quote_offer,Commercial offer – OmniParts Distribution,"Hi Team,

As requested, I'm sending over our offer for your review. Everything is detailed in the attachment.

Let me know if you have any questions or if anything needs to be adjusted.

Cheers,
Maria Garcia
OmniParts Distribution",Maria Garcia,m.garcia@omnipartsdistributio.com,OmniParts Distribution,,,,,False,False,False,False
EMAIL-0133,invoice_submission,Invoice INV-2026-95736 – please process,"Hello Purchasing Department,

This email contains invoice INV-2026-95736 for your records.

Amount due: 51.172,00 CHF
Payment terms: Net 30 (due 2025-04-20)

Should you require a revised copy or have billing questions, please don't hesitate to reach out.

Kind regards,
Fatima Al-Rashid
FairPoint Logistics",Fatima Al-Rashid,f.alrashid@fairpointlogistics.com,FairPoint Logistics,51172.0,CHF,INV-2026-95736,2025-04-20,True,True,True,True
EMAIL-0027,quote_offer,Price quotation attached – Keystone Fasteners Inc.,"Dear Alex,

Please find attached our quotation for precision cutting tools as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
James Wilson
Keystone Fasteners Inc.",James Wilson,j.wilson@keystonefastenersinc.com,Keystone Fasteners Inc.,,,,,False,False,False,False
EMAIL-0342,price_increase,Notice of price increase – effective 12/27/2024,"Hi Alex,

Please be advised that our prices will be updated as of 12/27/2024.

New pricing: 922.00 € for replacement parts for production line B.

Orders placed before 12/27/2024 will be honored at the current rates. We appreciate your understanding.

Best regards,
James Wilson
WestBridge Plastics",James Wilson,j.wilson@westbridgeplastics.com,WestBridge Plastics,922.0,EUR,,2024-12-27,True,True,False,True
EMAIL-0189,invoice_submission,JetStream Packaging Co. – Invoice FV-2026-2388,"Hi Customer,

We are sending you invoice no. FV-2026-2388 for safety valves and pressure regulators.

Invoice amount: 100324.00 GBP
Due date: 2026-03-21

The invoice is attached in the agreed format. Please process at your earliest convenience.

Best regards,
Ahmed Hassan
JetStream Packaging Co.",Ahmed Hassan,a.hassan@jetstreampackagingco.com,JetStream Packaging Co.,100324.0,GBP,FV-2026-2388,2026-03-21,True,True,True,True
EMAIL-0098,quote_offer,Quotation OFF-2024-67046 – Harmon Tools & Equipment,"Hi Customer,

As per your request, we are pleased to submit our commercial offer.

Quotation number: OFF-2024-67046
Total: 66.124,94 USD
Validity: 24 Apr 2025

The detailed breakdown is in the attached document. Please let us know if you'd like to proceed.

Kind regards,
Maria Garcia
Harmon Tools & Equipment",Maria Garcia,m.garcia@harmontools&equipmen.com,Harmon Tools & Equipment,66124.94,USD,OFF-2024-67046,2025-04-24,True,True,True,True
EMAIL-0046,quote_offer,RE: Request for Quotation,"Dear Alex,

Following your request, we have prepared a quotation for conveyor belt rollers and bearings. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
James Wilson
Apex Industrial Solutions",James Wilson,j.wilson@apexindustrialsoluti.com,Apex Industrial Solutions,,,,,False,False,False,False
EMAIL-0323,price_increase,Important: upcoming price changes,"Hi Alex,

Please note that we will be revising our pricing structure in the near future. Details will follow shortly.

Thank you for your understanding.

Best,
Anna Kowalski
ZenithCraft Industries",Anna Kowalski,a.kowalski@zenithcraftindustrie.com,ZenithCraft Industries,,,,,False,False,False,False
EMAIL-0116,quote_offer,RE: Request for Quotation – OFF-2026-64298,"Dear Alex,

Thank you for your inquiry. Please find attached our quotation OFF-2026-64298 for injection molding components.

The total quoted amount is 47,127.61 EUR, valid until 2025-10-28.

Should you have any questions or require adjustments, please do not hesitate to contact us.

Best regards,
Ahmed Hassan
Delta Precision Parts",Ahmed Hassan,a.hassan@deltaprecisionparts.com,Delta Precision Parts,47127.61,EUR,OFF-2026-64298,2025-10-28,True,True,True,True
EMAIL-0432,other,Follow-up: recent delivery,"Dear Purchasing Department,

We wanted to confirm that your delivery has been dispatched and should arrive within 3-5 business days.

Tracking information will be sent separately.

Regards,
Ivan Petrov
UltraSpec Optics",Ivan Petrov,i.petrov@ultraspecoptics.com,UltraSpec Optics,,,,,False,False,False,False
EMAIL-0376,price_increase,Price adjustment notice – Harmon Tools & Equipment,"Dear Customer,

We would like to notify you of upcoming changes to our price list. The updated pricing details are attached.

We apologize for any inconvenience and remain available to discuss.

Regards,
Sarah Johnson
Harmon Tools & Equipment",Sarah Johnson,s.johnson@harmontools&equipmen.com,Harmon Tools & Equipment,,,,,False,False,False,False
EMAIL-0054,quote_offer,Offer for conveyor belt rollers and bearings – OFF-2025-79301,"Dear Alex,

Attached is our quotation (OFF-2025-79301) for the items you requested. The total price is 93.835,47 GBP.

Please note that this offer expires on November 26, 2025. We would appreciate your confirmation at your earliest convenience.

Thank you,
Ahmed Hassan
CedarTech Manufacturing",Ahmed Hassan,a.hassan@cedartechmanufacturi.com,CedarTech Manufacturing,93835.47,GBP,OFF-2025-79301,2025-11-26,True,True,True,True
EMAIL-0072,quote_offer,Quotation for your review,"Hi Purchasing Department,

As requested, I'm sending over our offer for your review. Everything is detailed in the attachment.

Let me know if you have any questions or if anything needs to be adjusted.

Cheers,
Sophie Laurent
WestBridge Plastics",Sophie Laurent,s.laurent@westbridgeplastics.com,WestBridge Plastics,,,,,False,False,False,False
EMAIL-0360,price_increase,Notice of price increase – effective,"Dear Customer,

This is a courtesy notice regarding an upcoming adjustment to our standard pricing. The changes reflect increased costs across several product categories.

We will share the updated price list soon.

Sincerely,
Elena Popescu
GlobalWire Electronics",Elena Popescu,e.popescu@globalwireelectronic.com,GlobalWire Electronics,,,,,False,False,False,False
EMAIL-0344,price_increase,WestBridge Plastics – revised pricing,"Hi Customer,

Please note that we will be revising our pricing structure in the near future. Details will follow shortly.

Thank you for your understanding.

Best,
Priya Sharma
WestBridge Plastics",Priya Sharma,p.sharma@westbridgeplastics.com,WestBridge Plastics,,,,,False,False,False,False
EMAIL-0115,quote_offer,BrightLine Components Ltd. – Quotation QT-2024-2382,"Dear Customer,

Further to our recent discussion, I am sending you our quotation ref. QT-2024-2382 covering safety valves and pressure regulators.

The total comes to 145038.26 RON. This offer remains valid through April 04, 2025. Delivery terms and conditions are outlined in the attached document.

Looking forward to your feedback.

Regards,
Omar Youssef
BrightLine Components Ltd.",Omar Youssef,o.youssef@brightlinecomponents.com,BrightLine Components Ltd.,145038.26,RON,QT-2024-2382,2025-04-04,True,True,True,True
EMAIL-0015,quote_offer,Our offer for hydraulic pump assemblies,"Dear Procurement Team,

Further to our recent discussion, I am sending you our quotation ref. QT-2024-35664 covering hydraulic pump assemblies.

The total comes to 100345.55 $. This offer remains valid through 2024-12-12. Delivery terms and conditions are outlined in the attached document.

Looking forward to your feedback.

Regards,
Ivan Petrov
ZenithCraft Industries",Ivan Petrov,i.petrov@zenithcraftindustrie.com,ZenithCraft Industries,100345.55,USD,QT-2024-35664,2024-12-12,True,True,True,True
EMAIL-0345,price_increase,QuickFlow Hydraulics – revised pricing,"Hi Customer,

Please note that we will be revising our pricing structure in the near future. Details will follow shortly.

Thank you for your understanding.

Best,
John Smith
QuickFlow Hydraulics",John Smith,john.smith@quickflowhydraulics.com,QuickFlow Hydraulics,,,,,False,False,False,False
EMAIL-0395,price_increase,Important update: pricing changes,"Hi Customer,

Please be advised that our prices will be updated as of 11/01/2025.

New pricing: 1 629.87 GBP for replacement parts for production line B.

Orders placed before 11/01/2025 will be honored at the current rates. We appreciate your understanding.

Best regards,
Priya Sharma
JetStream Packaging Co.",Priya Sharma,p.sharma@jetstreampackagingco.com,JetStream Packaging Co.,1629.87,GBP,,2025-11-01,True,True,False,True
EMAIL-0364,price_increase,Price adjustment notice – NorthStar Industrial,"Dear Team,

We would like to notify you of upcoming changes to our price list. The updated pricing details are attached.

We apologize for any inconvenience and remain available to discuss.

Regards,
John Smith
NorthStar Industrial",John Smith,john.smith@northstarindustrial.com,NorthStar Industrial,,,,,False,False,False,False
EMAIL-0289,price_validity_confirmation,Confirmation of current pricing,"Dear Procurement Team,

In response to your email, we confirm that quotation OFF-2024-22596 for 58907.00 USD is still valid. The prices will be honored until November 21, 2024.

We look forward to your confirmation.

Kind regards,
David Chen
OmniParts Distribution",David Chen,d.chen@omnipartsdistributio.com,OmniParts Distribution,58907.0,USD,OFF-2024-22596,2024-11-21,True,True,True,True
EMAIL-0233,invoice_submission,RE: Payment – Invoice,"Dear Team,

Please find the attached invoice for the goods delivered last week.

Let us know if everything is in order.

Regards,
Ahmed Hassan
GlobalWire Electronics",Ahmed Hassan,a.hassan@globalwireelectronic.com,GlobalWire Electronics,,,,,False,False,False,False
EMAIL-0491,other,Account update – GlobalWire Electronics,"Hi Team,

Just a quick follow-up on our conversation from last week. Please let us know if you need any additional information from our side.

Thanks,
Priya Sharma
GlobalWire Electronics",Priya Sharma,p.sharma@globalwireelectronic.com,GlobalWire Electronics,,,,,False,False,False,False
EMAIL-0422,other,Account update – Delta Precision Parts,"Dear Team,

Thank you for your continued partnership. We are reaching out to schedule our annual review meeting. Would any time next week work for you?

Looking forward to your reply.

Kind regards,
Sophie Laurent
Delta Precision Parts",Sophie Laurent,s.laurent@deltaprecisionparts.com,Delta Precision Parts,,,,,False,False,False,False
EMAIL-0025,quote_offer,Price quotation attached – NorthStar Industrial,"Dear Purchasing Department,

Following your request, we have prepared a quotation for precision cutting tools. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
Maria Garcia
NorthStar Industrial",Maria Garcia,m.garcia@northstarindustrial.com,NorthStar Industrial,,,,,False,False,False,False
EMAIL-0339,price_increase,Price revision notice,"Hi Purchasing Department,

Please note that we will be revising our pricing structure in the near future. Details will follow shortly.

Thank you for your understanding.

Best,
Lisa Wang
EuroSteel Supply GmbH",Lisa Wang,l.wang@eurosteelsupplygmbh.com,EuroSteel Supply GmbH,,,,,False,False,False,False
EMAIL-0365,price_increase,Keystone Fasteners Inc. – revised pricing,"Dear Procurement Team,

This is a courtesy notice regarding an upcoming adjustment to our standard pricing. The changes reflect increased costs across several product categories.

We will share the updated price list soon.

Sincerely,
Elena Popescu
Keystone Fasteners Inc.",Elena Popescu,e.popescu@keystonefastenersinc.com,Keystone Fasteners Inc.,,,,,False,False,False,False
EMAIL-0285,price_validity_confirmation,RE: Price validity,"Hi Customer,

As requested, we confirm that our offer remains unchanged. All previously communicated terms are still in effect.

Best regards,
John Smith
CedarTech Manufacturing",John Smith,john.smith@cedartechmanufacturi.com,CedarTech Manufacturing,,,,,False,False,False,False
EMAIL-0041,quote_offer,Offer for aluminium extrusion profiles – Q-2026-77011,"Dear Alex,

Further to our recent discussion, I am sending you our quotation ref. Q-2026-77011 covering aluminium extrusion profiles.

The total comes to 123.172,00 GBP. This offer remains valid through January 11, 2025. Delivery terms and conditions are outlined in the attached document.

Looking forward to your feedback.

Regards,
Ivan Petrov
ZenithCraft Industries",Ivan Petrov,i.petrov@zenithcraftindustrie.com,ZenithCraft Industries,123172.0,GBP,Q-2026-77011,2025-01-11,True,True,True,True
EMAIL-0430,other,RE: Your inquiry,"Dear Customer,

This is a reminder that there are outstanding items on your account. Please review and let us know if there's anything we can help with.

Thank you,
Ahmed Hassan
ZenithCraft Industries",Ahmed Hassan,a.hassan@zenithcraftindustrie.com,ZenithCraft Industries,,,,,False,False,False,False
EMAIL-0479,other,Quick update from YieldMax Agriculture Supply,"Hello Alex,

We wanted to share some exciting news — YieldMax Agriculture Supply has recently expanded our product line. We'd love to discuss how our new offerings might benefit your operations.

Shall we set up a call?

Regards,
James Wilson
YieldMax Agriculture Supply",James Wilson,j.wilson@yieldmaxagricultures.com,YieldMax Agriculture Supply,,,,,False,False,False,False
EMAIL-0336,price_increase,Important: upcoming price changes,"Hi Purchasing Department,

Please note that we will be revising our pricing structure in the near future. Details will follow shortly.

Thank you for your understanding.

Best,
Omar Youssef
Xenon Power Solutions",Omar Youssef,o.youssef@xenonpowersolutions.com,Xenon Power Solutions,,,,,False,False,False,False
EMAIL-0328,price_increase,Notice of price increase – effective,"Hi Team,

Please note that we will be revising our pricing structure in the near future. Details will follow shortly.

Thank you for your understanding.

Best,
John Smith
Delta Precision Parts",John Smith,john.smith@deltaprecisionparts.com,Delta Precision Parts,,,,,False,False,False,False
EMAIL-0155,invoice_submission,QuickFlow Hydraulics – Invoice,"Dear Procurement Team,

I'm sending you the invoice for replacement parts for production line B as agreed. Please review the attached and process accordingly.

Best regards,
Elena Popescu
QuickFlow Hydraulics",Elena Popescu,e.popescu@quickflowhydraulics.com,QuickFlow Hydraulics,,,,,False,False,False,False
EMAIL-0213,invoice_submission,RE: Payment – Invoice INV-2024-38957,"Hi Alex,

We are sending you invoice no. INV-2024-38957 for conveyor belt rollers and bearings.

Invoice amount: 82,698.19 EUR
Due date: 2026-05-14

The invoice is attached in the agreed format. Please process at your earliest convenience.

Best regards,
Rachel Kim
JetStream Packaging Co.",Rachel Kim,r.kim@jetstreampackagingco.com,JetStream Packaging Co.,82698.19,EUR,INV-2024-38957,2026-05-14,True,True,True,True
EMAIL-0049,quote_offer,RE: Request for Quotation,"Dear Team,

Following your request, we have prepared a quotation for industrial-grade fasteners and fittings. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
Thomas Mueller
RedLine Automotive Parts",Thomas Mueller,t.mueller@redlineautomotivepar.com,RedLine Automotive Parts,,,,,False,False,False,False
EMAIL-0241,price_validity_confirmation,Confirmation: prices still valid,"Dear Team,

In response to your email, we confirm that quotation QUO-2026-83396 for 1 482.67 GBP is still valid. The prices will be honored until 2024-08-16.

We look forward to your confirmation.

Kind regards,
Hannah Fischer
CedarTech Manufacturing",Hannah Fischer,h.fischer@cedartechmanufacturi.com,CedarTech Manufacturing,1482.67,GBP,QUO-2026-83396,2024-08-16,True,True,True,True
EMAIL-0036,quote_offer,Commercial offer – IronBridge Materials,"Hi Procurement Team,

As requested, I'm sending over our offer for your review. Everything is detailed in the attachment.

Let me know if you have any questions or if anything needs to be adjusted.

Cheers,
Ahmed Hassan
IronBridge Materials",Ahmed Hassan,a.hassan@ironbridgematerials.com,IronBridge Materials,,,,,False,False,False,False
EMAIL-0009,quote_offer,Commercial offer – Harmon Tools & Equipment,"Dear Alex,

Further to our recent discussion, I am sending you our quotation ref. QT-2024-1942 covering raw materials as per PO-2025-0443.

The total comes to 3644.62 CHF. This offer remains valid through March 31, 2026. Delivery terms and conditions are outlined in the attached document.

Looking forward to your feedback.

Regards,
David Chen
Harmon Tools & Equipment",David Chen,d.chen@harmontools&equipmen.com,Harmon Tools & Equipment,3644.62,CHF,QT-2024-1942,2026-03-31,True,True,True,True
EMAIL-0173,invoice_submission,New invoice from Keystone Fasteners Inc.,"Dear Team,

I'm sending you the invoice for the requested mechanical components as agreed. Please review the attached and process accordingly.

Best regards,
Rachel Kim
Keystone Fasteners Inc.",Rachel Kim,r.kim@keystonefastenersinc.com,Keystone Fasteners Inc.,,,,,False,False,False,False
EMAIL-0021,quote_offer,Quotation for your review,"Dear Customer,

Please find attached our quotation for safety valves and pressure regulators as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
Thomas Mueller
UltraSpec Optics",Thomas Mueller,t.mueller@ultraspecoptics.com,UltraSpec Optics,,,,,False,False,False,False
EMAIL-0271,price_validity_confirmation,RE: Price validity – QT-2024-81473,"Hello Customer,

Good news — the pricing from our quotation QT-2024-81473 has not changed. The quoted total of 16,710.36 RON holds until October 26, 2025.

Don't hesitate to reach out if you need anything else.

Best,
Elena Popescu
MeridianTech Systems",Elena Popescu,e.popescu@meridiantechsystems.com,MeridianTech Systems,16710.36,RON,QT-2024-81473,2025-10-26,True,True,True,True
EMAIL-0274,price_validity_confirmation,RE: Price validity – Q-2025-12123,"Dear Customer,

Following your inquiry, we are pleased to confirm that the prices in quotation Q-2025-12123 remain valid until 01/04/2025.

The total amount of 134 520.87 GBP as originally quoted is still applicable. Please feel free to place your order before the expiration date.

Best regards,
Lisa Wang
GlobalWire Electronics",Lisa Wang,l.wang@globalwireelectronic.com,GlobalWire Electronics,134520.87,GBP,Q-2025-12123,2025-01-04,True,True,True,True
EMAIL-0019,quote_offer,Price quotation attached – Keystone Fasteners Inc.,"Dear Team,

Following your request, we have prepared a quotation for safety valves and pressure regulators. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
Priya Sharma
Keystone Fasteners Inc.",Priya Sharma,p.sharma@keystonefastenersinc.com,Keystone Fasteners Inc.,,,,,False,False,False,False
EMAIL-0207,invoice_submission,Invoice for packaging materials and shipping supplies,"Hello Team,

This email contains invoice INV-2025-74680 for your records.

Amount due: 144 167.95 £
Payment terms: Net 30 (due 28 Jul 2025)

Should you require a revised copy or have billing questions, please don't hesitate to reach out.

Kind regards,
Ivan Petrov
EuroSteel Supply GmbH",Ivan Petrov,i.petrov@eurosteelsupplygmbh.com,EuroSteel Supply GmbH,144167.95,GBP,INV-2025-74680,2025-07-28,True,True,True,True
EMAIL-0068,quote_offer,Offer for packaging materials and shipping supplies – QT-2024-94244,"Hi Procurement Team,

As per your request, we are pleased to submit our commercial offer.

Quotation number: QT-2024-94244
Total: 96356.27 CHF
Validity: 2025-04-13

The detailed breakdown is in the attached document. Please let us know if you'd like to proceed.

Kind regards,
Robert Taylor
EuroSteel Supply GmbH",Robert Taylor,r.taylor@eurosteelsupplygmbh.com,EuroSteel Supply GmbH,96356.27,CHF,QT-2024-94244,2025-04-13,True,True,True,True
EMAIL-0477,other,RE: Pending items,"Hello Procurement Team,

We are writing to inform you that our offices will be closed for the holiday period from December 23 to January 2. Orders placed after December 20 will be processed in January.

Happy holidays!

Best,
Robert Taylor
GlobalWire Electronics",Robert Taylor,r.taylor@globalwireelectronic.com,GlobalWire Electronics,,,,,False,False,False,False
EMAIL-0237,invoice_submission,RE: Payment – Invoice INV-2026-51777,"Hello Team,

This email contains invoice INV-2026-51777 for your records.

Amount due: 107 666.25 USD
Payment terms: Net 30 (due 2025-01-26)

Should you require a revised copy or have billing questions, please don't hesitate to reach out.

Kind regards,
Anna Kowalski
BrightLine Components Ltd.",Anna Kowalski,a.kowalski@brightlinecomponents.com,BrightLine Components Ltd.,107666.25,USD,INV-2026-51777,2025-01-26,True,True,True,True
EMAIL-0474,other,RE: Order status update,"Dear Purchasing Department,

Thank you for your recent order. We wanted to let you know that it has been received and is currently being processed.

We will notify you once the shipment is ready.

Best regards,
Ahmed Hassan
NorthStar Industrial",Ahmed Hassan,a.hassan@northstarindustrial.com,NorthStar Industrial,,,,,False,False,False,False
EMAIL-0295,price_validity_confirmation,RE: Quotation QT-2025-49867 – validity update,"Hello Customer,

Good news — the pricing from our quotation QT-2025-49867 has not changed. The quoted total of 22617.92 GBP holds until 25 Apr 2025.

Don't hesitate to reach out if you need anything else.

Best,
Fatima Al-Rashid
BrightLine Components Ltd.",Fatima Al-Rashid,f.alrashid@brightlinecomponents.com,BrightLine Components Ltd.,22617.92,GBP,QT-2025-49867,2025-04-25,True,True,True,True
EMAIL-0010,quote_offer,Offer for cable harnesses and connectors,"Dear Customer,

Please find attached our quotation for cable harnesses and connectors as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
Sarah Johnson
Delta Precision Parts",Sarah Johnson,s.johnson@deltaprecisionparts.com,Delta Precision Parts,,,,,False,False,False,False
EMAIL-0350,price_increase,New pricing effective 06/05/2025,"Hi Procurement Team,

Please be advised that our prices will be updated as of 06/05/2025.

New pricing: 1,712.00 EUR for safety valves and pressure regulators.

Orders placed before 06/05/2025 will be honored at the current rates. We appreciate your understanding.

Best regards,
Ivan Petrov
BrightLine Components Ltd.",Ivan Petrov,i.petrov@brightlinecomponents.com,BrightLine Components Ltd.,1712.0,EUR,,2025-06-05,True,True,False,True
EMAIL-0011,quote_offer,Offer for PCB boards and microcontrollers,"Dear Team,

Please find attached our quotation for PCB boards and microcontrollers as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
Carlos Mendez
CedarTech Manufacturing",Carlos Mendez,c.mendez@cedartechmanufacturi.com,CedarTech Manufacturing,,,,,False,False,False,False
EMAIL-0296,price_validity_confirmation,Our prices remain valid,"Dear Purchasing Department,

Thank you for checking in. We are happy to confirm that the quoted prices have not been revised and remain applicable.

Kind regards,
Priya Sharma
NorthStar Industrial",Priya Sharma,p.sharma@northstarindustrial.com,NorthStar Industrial,,,,,False,False,False,False
EMAIL-0122,invoice_submission,Invoice – please process,"Dear Team,

Please find the attached invoice for the goods delivered last week.

Let us know if everything is in order.

Regards,
Maria Garcia
ZenithCraft Industries",Maria Garcia,m.garcia@zenithcraftindustrie.com,ZenithCraft Industries,,,,,False,False,False,False
EMAIL-0400,price_increase,Vanguard Electrical – revised pricing,"Hi Purchasing Department,

Please be advised that our prices will be updated as of November 16, 2024.

New pricing: 4.448,00 CHF for chemical reagents for lab testing.

Orders placed before November 16, 2024 will be honored at the current rates. We appreciate your understanding.

Best regards,
Rachel Kim
Vanguard Electrical",Rachel Kim,r.kim@vanguardelectrical.com,Vanguard Electrical,4448.0,CHF,,2024-11-16,True,True,False,True
EMAIL-0303,price_validity_confirmation,RE: Price validity – Q-2024-3464,"Dear Purchasing Department,

Following your inquiry, we are pleased to confirm that the prices in quotation Q-2024-3464 remain valid until 02 Sep 2025.

The total amount of 19 968.00 $ as originally quoted is still applicable. Please feel free to place your order before the expiration date.

Best regards,
Ahmed Hassan
JetStream Packaging Co.",Ahmed Hassan,a.hassan@jetstreampackagingco.com,JetStream Packaging Co.,19968.0,USD,Q-2024-3464,2025-09-02,True,True,True,True
EMAIL-0453,other,Delivery confirmation,"Dear Customer,

Thank you for your continued partnership. We are reaching out to schedule our annual review meeting. Would any time next week work for you?

Looking forward to your reply.

Kind regards,
Maria Garcia
CedarTech Manufacturing",Maria Garcia,m.garcia@cedartechmanufacturi.com,CedarTech Manufacturing,,,,,False,False,False,False
EMAIL-0476,other,Delivery confirmation,"Dear Customer,

Thank you for your recent order. We wanted to let you know that it has been received and is currently being processed.

We will notify you once the shipment is ready.

Best regards,
Michael Brown
EuroSteel Supply GmbH",Michael Brown,m.brown@eurosteelsupplygmbh.com,EuroSteel Supply GmbH,,,,,False,False,False,False
EMAIL-0088,quote_offer,Offer for replacement parts for production line B – QUO-2026-40124,"Dear Team,

Further to our recent discussion, I am sending you our quotation ref. QUO-2026-40124 covering replacement parts for production line B.

The total comes to 72 884.93 £. This offer remains valid through 05/22/2025. Delivery terms and conditions are outlined in the attached document.

Looking forward to your feedback.

Regards,
Robert Taylor
ZenithCraft Industries",Robert Taylor,r.taylor@zenithcraftindustrie.com,ZenithCraft Industries,72884.93,GBP,QUO-2026-40124,2025-05-22,True,True,True,True
EMAIL-0232,invoice_submission,Invoice for conveyor belt rollers and bearings,"Hi Alex,

Attached is the invoice for your recent order. All details are in the document.

Thank you,
Rachel Kim
Apex Industrial Solutions",Rachel Kim,r.kim@apexindustrialsoluti.com,Apex Industrial Solutions,,,,,False,False,False,False
EMAIL-0064,quote_offer,RE: Request for Quotation,"Dear Alex,

Following your request, we have prepared a quotation for custom steel brackets per your specifications. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
Fatima Al-Rashid
Lakewood Chemical Supply",Fatima Al-Rashid,f.alrashid@lakewoodchemicalsupp.com,Lakewood Chemical Supply,,,,,False,False,False,False
EMAIL-0062,quote_offer,Offer for chemical reagents for lab testing,"Dear Team,

Following your request, we have prepared a quotation for chemical reagents for lab testing. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
Robert Taylor
ZenithCraft Industries",Robert Taylor,r.taylor@zenithcraftindustrie.com,ZenithCraft Industries,,,,,False,False,False,False
EMAIL-0487,other,RE: Your inquiry,"Hi Procurement Team,

Just a quick follow-up on our conversation from last week. Please let us know if you need any additional information from our side.

Thanks,
James Wilson
TitanForge Engineering",James Wilson,j.wilson@titanforgeengineerin.com,TitanForge Engineering,,,,,False,False,False,False
EMAIL-0445,other,BrightLine Components Ltd. – general update,"Dear Customer,

This is a reminder that there are outstanding items on your account. Please review and let us know if there's anything we can help with.

Thank you,
Priya Sharma
BrightLine Components Ltd.",Priya Sharma,p.sharma@brightlinecomponents.com,BrightLine Components Ltd.,,,,,False,False,False,False
EMAIL-0024,quote_offer,Price quotation attached – YieldMax Agriculture Supply,"Dear Customer,

Please find attached our quotation for cable harnesses and connectors as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
Ivan Petrov
YieldMax Agriculture Supply",Ivan Petrov,i.petrov@yieldmaxagricultures.com,YieldMax Agriculture Supply,,,,,False,False,False,False
EMAIL-0256,price_validity_confirmation,Confirmation: prices still valid,"Hi Customer,

As requested, we confirm that our offer remains unchanged. All previously communicated terms are still in effect.

Best regards,
Elena Popescu
RedLine Automotive Parts",Elena Popescu,e.popescu@redlineautomotivepar.com,RedLine Automotive Parts,,,,,False,False,False,False
EMAIL-0253,price_validity_confirmation,Confirmation of current pricing,"Dear Team,

We can confirm that the prices from our previous quotation are still valid. No changes have been made.

Please let us know if you'd like to go ahead with the order.

Regards,
Hannah Fischer
FairPoint Logistics",Hannah Fischer,h.fischer@fairpointlogistics.com,FairPoint Logistics,,,,,False,False,False,False
EMAIL-0026,quote_offer,Quotation – MeridianTech Systems,"Dear Customer,

Please find attached our quotation for welding consumables and electrodes as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
Thomas Mueller
MeridianTech Systems",Thomas Mueller,t.mueller@meridiantechsystems.com,MeridianTech Systems,,,,,False,False,False,False
EMAIL-0101,quote_offer,Commercial offer – GlobalWire Electronics,"Dear Procurement Team,

Further to our recent discussion, I am sending you our quotation ref. QUO-2026-80220 covering aluminium extrusion profiles.

The total comes to 112 158.44 €. This offer remains valid through 08/26/2025. Delivery terms and conditions are outlined in the attached document.

Looking forward to your feedback.

Regards,
Michael Brown
GlobalWire Electronics",Michael Brown,m.brown@globalwireelectronic.com,GlobalWire Electronics,112158.44,EUR,QUO-2026-80220,2025-08-26,True,True,True,True
EMAIL-0426,other,JetStream Packaging Co. – general update,"Hello Customer,

We wanted to share some exciting news — JetStream Packaging Co. has recently expanded our product line. We'd love to discuss how our new offerings might benefit your operations.

Shall we set up a call?

Regards,
Anna Kowalski
JetStream Packaging Co.",Anna Kowalski,a.kowalski@jetstreampackagingco.com,JetStream Packaging Co.,,,,,False,False,False,False
EMAIL-0362,price_increase,FairPoint Logistics – revised pricing,"Dear Team,

This is a courtesy notice regarding an upcoming adjustment to our standard pricing. The changes reflect increased costs across several product categories.

We will share the updated price list soon.

Sincerely,
John Smith
FairPoint Logistics",John Smith,john.smith@fairpointlogistics.com,FairPoint Logistics,,,,,False,False,False,False
EMAIL-0163,invoice_submission,New invoice from Harmon Tools & Equipment,"Hi Alex,

We are sending you invoice no. INV-2025-22891 for chemical reagents for lab testing.

Invoice amount: 25 960.37 CHF
Due date: 08/31/2024

The invoice is attached in the agreed format. Please process at your earliest convenience.

Best regards,
Fatima Al-Rashid
Harmon Tools & Equipment",Fatima Al-Rashid,f.alrashid@harmontools&equipmen.com,Harmon Tools & Equipment,25960.37,CHF,INV-2025-22891,2024-08-31,True,True,True,True
